sku,title,evidence_url,product_url,family,product_type,price,price_band,inventory,weight,weight_unit,weight_band,length,width,height,pack_count,status,merchant_status,merchant_availability,completeness
4844,"48x4x4 ECT-32 Kraft Corrugated Boxes - Long Item Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/4844-48x4x4-ect-32-kraft-corrugated-boxes-long-item-shipping-25-pack/,https://packrift.com/products/48x4x4-ect-32-kraft-corrugated-boxes-long-item-shipping-25-pack,boxes,Boxes - Corrugated,62.7,25-to-75,200,16.56,POUNDS,10-to-50-lb,48,4,4,0,catalog approved,active,in stock,100
4866,"48x6x6 ECT-32 Kraft Corrugated Long Boxes - Easy Packing, 25 Bundle",https://packrift.github.io/sku-evidence-cards/sku/4866-48x6x6-ect-32-kraft-corrugated-long-boxes-easy-packing-bundle-of-25/,https://packrift.com/products/48x6x6-ect-32-kraft-corrugated-long-boxes-easy-packing-bundle-of-25,boxes,Boxes - Corrugated,85.2,75-to-200,400,24.3,POUNDS,10-to-50-lb,48,6,6,25,catalog approved,active,in stock,100
4888,"48x8x8 ECT-32 Kraft Corrugated Boxes - Long Item Shipping, 20 Bundle",https://packrift.github.io/sku-evidence-cards/sku/4888-48x8x8-ect-32-kraft-corrugated-boxes-long-item-shipping-bundle-of-20/,https://packrift.com/products/48x8x8-ect-32-kraft-corrugated-boxes-long-item-shipping-bundle-of-20,boxes,Boxes - Corrugated,57.93,25-to-75,500,26.92,POUNDS,10-to-50-lb,48,8,8,20,catalog approved,active,in stock,100
501212,"50x12x12"" ECT-32 Kraft Corrugated Long Boxes - 10 Bundle",https://packrift.github.io/sku-evidence-cards/sku/501212-50x12x12-ect-32-kraft-corrugated-long-boxes-bundle-of-10/,https://packrift.com/products/50x12x12-ect-32-kraft-corrugated-long-boxes-bundle-of-10,boxes,Boxes - Corrugated,60.9,25-to-75,300,22.62,POUNDS,10-to-50-lb,50,12,12,10,catalog approved,active,in stock,100
544,"5x4x4 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/544-5x4x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25/,https://packrift.com/products/5x4x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25,boxes,Boxes - Corrugated,9.53,under-25,500,2.82,POUNDS,1-to-10-lb,5,4,4,25,catalog approved,active,in stock,100
5512,"5x5x12 ECT-32 Kraft Corrugated Boxes - Strong Tall Shipping Cartons, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/5512-5x5x12-ect-32-kraft-corrugated-boxes-strong-tall-shipping-cartons-25-pack/,https://packrift.com/products/5x5x12-ect-32-kraft-corrugated-boxes-strong-tall-shipping-cartons-25-pack,boxes,Boxes - Corrugated,21.66,under-25,300,7,POUNDS,1-to-10-lb,5,5,12,0,catalog approved,active,in stock,100
601010,60x10x10 ECT-32 Kraft Corrugated Boxes - Space-Saving Bundle of 15,https://packrift.github.io/sku-evidence-cards/sku/601010-60x10x10-ect-32-kraft-corrugated-boxes-space-saving-bundle-of-15/,https://packrift.com/products/60x10x10-ect-32-kraft-corrugated-boxes-space-saving-bundle-of-15,boxes,Boxes - Corrugated,105.25,75-to-200,300,28.5,POUNDS,10-to-50-lb,60,10,10,15,catalog approved,active,in stock,100
601212,"60x12x12 ECT-32 Kraft Long Corrugated Boxes - Easy Pack, 10 Bundle",https://packrift.github.io/sku-evidence-cards/sku/601212-60x12x12-ect-32-kraft-long-corrugated-boxes-easy-pack-bundle-of-10/,https://packrift.com/products/60x12x12-ect-32-kraft-long-corrugated-boxes-easy-pack-bundle-of-10,boxes,Boxes - Corrugated,95.16,75-to-200,400,24.46,POUNDS,10-to-50-lb,60,12,12,10,catalog approved,active,in stock,100
6066,60x6x6 ECT-32 Kraft Corrugated Boxes - Space-Saving Bundle of 15,https://packrift.github.io/sku-evidence-cards/sku/6066-60x6x6-ect-32-kraft-corrugated-boxes-space-saving-bundle-of-15/,https://packrift.com/products/60x6x6-ect-32-kraft-corrugated-boxes-space-saving-bundle-of-15,boxes,Boxes - Corrugated,66.47,25-to-75,100,16.5,POUNDS,10-to-50-lb,60,6,6,15,catalog approved,active,in stock,100
6088,"60x8x8"" ECT-32 Kraft Corrugated Boxes - Bundle of 15",https://packrift.github.io/sku-evidence-cards/sku/6088-60x8x8-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/60x8x8-ect-32-kraft-corrugated-boxes-bundle-of-15,boxes,Boxes - Corrugated,87.98,75-to-200,100,22.25,POUNDS,10-to-50-lb,60,8,8,15,catalog approved,active,in stock,100
60NUTDIS,60 Cu Ft Loose Fill Dispenser - Ceiling Mount Packing Peanut Dispenser,https://packrift.github.io/sku-evidence-cards/sku/60nutdis-60-cu-ft-loose-fill-dispenser-ceiling-mount-packing-peanut-dispenser/,https://packrift.com/products/60-cu-ft-loose-fill-dispenser-ceiling-mount-packing-peanut-dispenser,void fill,"Bubble, Foam & Cushioning",292.33,200-plus,100,10.64,POUNDS,10-to-50-lb,0,0,0,0,catalog approved,active,in stock,100
633,"6x3x3 ECT-32 Kraft Corrugated Boxes - Long Item Shipping, 25 Bundle",https://packrift.github.io/sku-evidence-cards/sku/633-6x3x3-ect-32-kraft-corrugated-boxes-long-item-shipping-bundle-of-25/,https://packrift.com/products/6x3x3-ect-32-kraft-corrugated-boxes-long-item-shipping-bundle-of-25,boxes,Boxes - Corrugated,11.25,under-25,300,2.14,POUNDS,1-to-10-lb,6,3,3,25,catalog approved,active,in stock,100
642,"6x4x2 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/642-6x4x2-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25/,https://packrift.com/products/6x4x2-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25,boxes,Boxes - Corrugated,12.45,under-25,200,2.52,POUNDS,1-to-10-lb,6,4,2,25,catalog approved,active,in stock,100
643,6x4x3 ECT-32 Kraft Corrugated Boxes - 25-Pack Bulk Shipping,https://packrift.github.io/sku-evidence-cards/sku/643-6x4x3-ect-32-kraft-corrugated-boxes-25-pack-bulk-shipping/,https://packrift.com/products/6x4x3-ect-32-kraft-corrugated-boxes-25-pack-bulk-shipping,boxes,Boxes - Corrugated,13.33,under-25,500,2.72,POUNDS,1-to-10-lb,6,4,3,0,catalog approved,active,in stock,100
644,"6x4x4 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/644-6x4x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25/,https://packrift.com/products/6x4x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25,boxes,Boxes - Corrugated,8.03,under-25,500,3.1,POUNDS,1-to-10-lb,6,4,4,25,catalog approved,active,in stock,100
648,"6x4x8 ECT-32 Kraft Corrugated Boxes - Reliable Strength, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/648-6x4x8-ect-32-kraft-corrugated-boxes-ai-reliable-strength-25-pack/,https://packrift.com/products/6x4x8-ect-32-kraft-corrugated-boxes-ai-reliable-strength-25-pack,boxes,Boxes - Corrugated,17.91,under-25,200,5.36,POUNDS,1-to-10-lb,6,4,8,0,catalog approved,active,in stock,100
654,"6x5x4 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/654-6x5x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,https://packrift.com/products/6x5x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,boxes,Boxes - Corrugated,8.49,under-25,500,3.86,POUNDS,1-to-10-lb,6,5,4,0,catalog approved,active,in stock,100
655,"6x5x5 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/655-6x5x5-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,https://packrift.com/products/6x5x5-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,boxes,Boxes - Corrugated,8.26,under-25,500,4.28,POUNDS,1-to-10-lb,6,5,5,0,catalog approved,active,in stock,100
6618,6x6x18 ECT-32 Kraft Corrugated Boxes - 25 Bundle,https://packrift.github.io/sku-evidence-cards/sku/6618-6x6x18-ect-32-kraft-corrugated-boxes-25-bundle/,https://packrift.com/products/6x6x18-ect-32-kraft-corrugated-boxes-25-bundle,boxes,Boxes - Corrugated,26.71,25-to-75,500,11.72,POUNDS,10-to-50-lb,6,6,18,25,catalog approved,active,in stock,100
6632,"6x6x32 Tall Corrugated Boxes - ECT-32 Kraft Single Wall, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/6632-6x6x32-tall-corrugated-boxes-ect-32-kraft-single-wall-bundle-of-25/,https://packrift.com/products/6x6x32-tall-corrugated-boxes-ect-32-kraft-single-wall-bundle-of-25,boxes,Boxes - Corrugated,63.1,25-to-75,200,16.92,POUNDS,10-to-50-lb,6,6,32,25,catalog approved,active,in stock,100
6638,6x6x38 ECT-32 Kraft Corrugated Boxes - Bundle of 25,https://packrift.github.io/sku-evidence-cards/sku/6638-6x6x38-ect-32-kraft-corrugated-boxes-bundle-of-25/,https://packrift.com/products/6x6x38-ect-32-kraft-corrugated-boxes-bundle-of-25,boxes,Boxes - Corrugated,57.57,25-to-75,500,21.9,POUNDS,10-to-50-lb,6,6,38,25,catalog approved,active,in stock,100
664,6x6x4 ECT-32 Kraft Corrugated Boxes - 25 Pack Bulk Shipping,https://packrift.github.io/sku-evidence-cards/sku/664-6x6x4-ect-32-kraft-corrugated-boxes-25-pack-bulk-shipping/,https://packrift.com/products/6x6x4-ect-32-kraft-corrugated-boxes-25-pack-bulk-shipping,boxes,Boxes - Corrugated,8.75,under-25,500,4.66,POUNDS,1-to-10-lb,6,6,4,25,catalog approved,active,in stock,100
665,"6x6x5 ECT-32 Kraft Corrugated Boxes - Reliable Strength, 25-Pack Bundle",https://packrift.github.io/sku-evidence-cards/sku/665-6x6x5-ect-32-kraft-corrugated-boxes-reliable-strength-25-pack-bundle/,https://packrift.com/products/6x6x5-ect-32-kraft-corrugated-boxes-reliable-strength-25-pack-bundle,boxes,Boxes - Corrugated,9.78,under-25,500,5.3,POUNDS,1-to-10-lb,6,6,5,0,catalog approved,active,in stock,100
744,"7x4x4 ECT-32 Kraft Corrugated Boxes - Industrial Strength Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/744-7x4x4-ect-32-kraft-corrugated-boxes-industrial-strength-shipping-25-pack/,https://packrift.com/products/7x4x4-ect-32-kraft-corrugated-boxes-industrial-strength-shipping-25-pack,boxes,Boxes - Corrugated,9.47,under-25,500,3.54,POUNDS,1-to-10-lb,7,4,4,0,catalog approved,active,in stock,100
753,7x5x3 ECT-32 Kraft Corrugated Boxes - 25 Pack Bundle,https://packrift.github.io/sku-evidence-cards/sku/753-7x5x3-ect-32-kraft-corrugated-boxes-25-pack-bundle/,https://packrift.com/products/7x5x3-ect-32-kraft-corrugated-boxes-25-pack-bundle,boxes,Boxes - Corrugated,11.64,under-25,500,3.78,POUNDS,1-to-10-lb,7,5,3,25,catalog approved,active,in stock,100
754,"7x5x4 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/754-7x5x4-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25/,https://packrift.com/products/7x5x4-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25,boxes,Boxes - Corrugated,8.82,under-25,500,4.22,POUNDS,1-to-10-lb,7,5,4,25,catalog approved,active,in stock,100
755,"7x5x5 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/755-7x5x5-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,https://packrift.com/products/7x5x5-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,boxes,Boxes - Corrugated,8.71,under-25,400,4.7,POUNDS,1-to-10-lb,7,5,5,0,catalog approved,active,in stock,100
764,"7x6x4"" ECT-32 Kraft Corrugated Boxes - Durable Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/764-7x6x4-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack/,https://packrift.com/products/7x6x4-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack,boxes,Boxes - Corrugated,12.85,under-25,500,5.2,POUNDS,1-to-10-lb,7,6,4,0,catalog approved,active,in stock,100
765,"7x6x5 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/765-7x6x5-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25/,https://packrift.com/products/7x6x5-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25,boxes,Boxes - Corrugated,16.35,under-25,300,5.6,POUNDS,1-to-10-lb,7,6,5,25,catalog approved,active,in stock,100
766,"7x6x6 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack Bundle",https://packrift.github.io/sku-evidence-cards/sku/766-7x6x6-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack-bundle/,https://packrift.com/products/7x6x6-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack-bundle,boxes,Boxes - Corrugated,11.85,under-25,500,6.06,POUNDS,1-to-10-lb,7,6,6,0,catalog approved,active,in stock,100
774,"7x7x4"" ECT-32 Kraft Corrugated Shipping Boxes - 25 Pack",https://packrift.github.io/sku-evidence-cards/sku/774-7x7x4-ect-32-kraft-corrugated-shipping-boxes-25-pack/,https://packrift.com/products/7x7x4-ect-32-kraft-corrugated-shipping-boxes-25-pack,boxes,Boxes - Corrugated,11.53,under-25,500,5.82,POUNDS,1-to-10-lb,7,7,4,25,catalog approved,active,in stock,100
779,7x7x9 ECT-32 Kraft Corrugated Boxes - Flat Ship Bundle of 25,https://packrift.github.io/sku-evidence-cards/sku/779-7x7x9-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25/,https://packrift.com/products/7x7x9-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25,boxes,Boxes - Corrugated,21.88,under-25,100,8.54,POUNDS,1-to-10-lb,7,7,9,25,catalog approved,active,in stock,100
7NUTSAS,7 Cubic Feet Anti-Static Pink Polystyrene Loose Fill - Static Protection,https://packrift.github.io/sku-evidence-cards/sku/7nutsas-7-cubic-feet-anti-static-pink-polystyrene-loose-fill-static-protection/,https://packrift.com/products/7-cubic-feet-anti-static-pink-polystyrene-loose-fill-static-protection,void fill,"Bubble, Foam & Cushioning",20.53,under-25,500,1.2,POUNDS,1-to-10-lb,0,0,0,0,catalog approved,active,in stock,100
7NUTSB,7 cu ft Corn Starch Biodegradable Loose Fill - Eco-Friendly Packing Peanuts,https://packrift.github.io/sku-evidence-cards/sku/7nutsb-7-cu-ft-corn-starch-biodegradable-loose-fill-eco-friendly-packing-peanuts/,https://packrift.com/products/7-cu-ft-corn-starch-biodegradable-loose-fill-eco-friendly-packing-peanuts,void fill,"Bubble, Foam & Cushioning",18.57,under-25,500,3.2,POUNDS,1-to-10-lb,0,0,0,0,catalog approved,active,in stock,100
7NUTSW,7 Cubic Foot Virgin Polystyrene Loose Fill - Economical Void Packing,https://packrift.github.io/sku-evidence-cards/sku/7nutsw-7-cubic-foot-virgin-polystyrene-loose-fill-economical-void-packing/,https://packrift.com/products/7-cubic-foot-virgin-polystyrene-loose-fill-economical-void-packing,void fill,"Bubble, Foam & Cushioning",20.53,under-25,500,1.95,POUNDS,1-to-10-lb,0,0,0,0,catalog approved,active,in stock,100
8412,"8x4x12"" ECT-32 Kraft Corrugated Boxes - 25-Pack Bundle",https://packrift.github.io/sku-evidence-cards/sku/8412-8x4x12-ect-32-kraft-corrugated-boxes-25-pack-bundle/,https://packrift.com/products/8x4x12-ect-32-kraft-corrugated-boxes-25-pack-bundle,boxes,Boxes - Corrugated,24.84,under-25,200,7.26,POUNDS,1-to-10-lb,8,4,12,0,catalog approved,active,in stock,100
844,"8x4x4 ECT-32 Kraft Corrugated Long Boxes - Easy Pack Design, 25 Bundle",https://packrift.github.io/sku-evidence-cards/sku/844-8x4x4-ect-32-kraft-corrugated-long-boxes-easy-pack-design-bundle-of-25/,https://packrift.com/products/8x4x4-ect-32-kraft-corrugated-long-boxes-easy-pack-design-bundle-of-25,boxes,Boxes - Corrugated,9.42,under-25,500,3.66,POUNDS,1-to-10-lb,8,4,4,25,catalog approved,active,in stock,100
8446FOL,"8x4x46"" Full Overlap Side Loading Box ECT-32 Kraft - Bundle of 15",https://packrift.github.io/sku-evidence-cards/sku/8446fol-8x4x46-full-overlap-side-loading-box-ect-32-kraft-bundle-of-15/,https://packrift.com/products/8x4x46-full-overlap-side-loading-box-ect-32-kraft-bundle-of-15,boxes,Boxes - Corrugated,54.02,25-to-75,300,15.26,POUNDS,10-to-50-lb,8,4,46,15,catalog approved,active,in stock,100
8452FOL,"8x4x52"" ECT-32 Side Loading Box - Full Overlap FOL Kraft, 15-Pack",https://packrift.github.io/sku-evidence-cards/sku/8452fol-8x4x52-ect-32-side-loading-box-full-overlap-fol-kraft-15-pack/,https://packrift.com/products/8x4x52-ect-32-side-loading-box-full-overlap-fol-kraft-15-pack,boxes,Boxes - Corrugated,53.02,25-to-75,500,16.91,POUNDS,10-to-50-lb,8,4,52,0,catalog approved,active,in stock,100
849,"8.75x4.375x9.5"" ECT-32 Kraft Corrugated Master Box - Freight Savings, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/849-8-75x4-375x9-5-ect-32-kraft-corrugated-master-box-freight-savings-bundle-of-25/,https://packrift.com/products/8-75x4-375x9-5-ect-32-kraft-corrugated-master-box-freight-savings-bundle-of-25,boxes,Boxes - Corrugated,11.58,under-25,400,7.38,POUNDS,1-to-10-lb,8.75,4.375,9.5,25,catalog approved,active,in stock,100
853,"8x5x3 ECT-32 Kraft Corrugated Boxes - Flat Ship, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/853-8x5x3-ect-32-kraft-corrugated-boxes-flat-ship-25-pack/,https://packrift.com/products/8x5x3-ect-32-kraft-corrugated-boxes-flat-ship-25-pack,boxes,Boxes - Corrugated,15.95,under-25,400,4.08,POUNDS,1-to-10-lb,8,5,3,0,catalog approved,active,in stock,100
854,"8x5x4 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/854-8x5x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,https://packrift.com/products/8x5x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,boxes,Boxes - Corrugated,10.08,under-25,400,4.52,POUNDS,1-to-10-lb,8,5,4,0,catalog approved,active,in stock,100
855,8x5x5 ECT-32 Kraft Corrugated Boxes - 25/Bundle Industrial Shipping,https://packrift.github.io/sku-evidence-cards/sku/855-8x5x5-ect-32-kraft-corrugated-boxes-25-bundle-industrial-shipping/,https://packrift.com/products/8x5x5-ect-32-kraft-corrugated-boxes-25-bundle-industrial-shipping,boxes,Boxes - Corrugated,9.66,under-25,500,5.1,POUNDS,1-to-10-lb,8,5,5,0,catalog approved,active,in stock,100
862,"8x6x2 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/862-8x6x2-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-25-pack/,https://packrift.com/products/8x6x2-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-25-pack,boxes,Boxes - Corrugated,11.54,under-25,499,4.34,POUNDS,1-to-10-lb,8,6,2,0,catalog approved,active,in stock,100
863,"8x6x3 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/863-8x6x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,https://packrift.com/products/8x6x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,boxes,Boxes - Corrugated,9.78,under-25,500,5.54,POUNDS,1-to-10-lb,8,6,3,25,catalog approved,active,in stock,100
864,8x6x4 ECT-32 Kraft Corrugated Boxes - Bundle of 25,https://packrift.github.io/sku-evidence-cards/sku/864-8x6x4-ect-32-kraft-corrugated-boxes-bundle-of-25/,https://packrift.com/products/8x6x4-ect-32-kraft-corrugated-boxes-bundle-of-25,boxes,Boxes - Corrugated,9.78,under-25,500,5.1,POUNDS,1-to-10-lb,8,6,4,25,catalog approved,active,in stock,100
864W,8x6x4 White Corrugated Boxes ECT-32 Single Wall - 25 Pack Bundle,https://packrift.github.io/sku-evidence-cards/sku/864w-8x6x4-white-corrugated-boxes-ect-32-single-wall-25-pack-bundle/,https://packrift.com/products/8x6x4-white-corrugated-boxes-ect-32-single-wall-25-pack-bundle,boxes,Boxes - Corrugated,15.01,under-25,100,5.26,POUNDS,1-to-10-lb,8,6,4,25,catalog approved,active,in stock,100
865,"8x6x5 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack Bundle",https://packrift.github.io/sku-evidence-cards/sku/865-8x6x5-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack-bundle/,https://packrift.com/products/8x6x5-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack-bundle,boxes,Boxes - Corrugated,11.17,under-25,499,5.66,POUNDS,1-to-10-lb,8,6,5,0,catalog approved,active,in stock,100
866,"8x6x6 ECT-32 Kraft Corrugated Boxes - Durable Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/866-8x6x6-ect-32-kraft-corrugated-boxes-durable-shipping-bundle-of-25/,https://packrift.com/products/8x6x6-ect-32-kraft-corrugated-boxes-durable-shipping-bundle-of-25,boxes,Boxes - Corrugated,11.69,under-25,500,6.54,POUNDS,1-to-10-lb,8,6,6,25,catalog approved,active,in stock,100
868,"8x6x8 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/868-8x6x8-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack/,https://packrift.com/products/8x6x8-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack,boxes,Boxes - Corrugated,19.53,under-25,500,8.18,POUNDS,1-to-10-lb,8,6,8,0,catalog approved,active,in stock,100
877,"8x7x7 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/877-8x7x7-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25/,https://packrift.com/products/8x7x7-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25,boxes,Boxes - Corrugated,15.69,under-25,500,8.14,POUNDS,1-to-10-lb,8,7,7,25,catalog approved,active,in stock,100
