sku,title,family,product_type,product_url,page_url,price,inventory,material_signals,color_signals,closure_signals,printer_signals,strength_signals,pack_count_signals,source_fingerprint
G13013,"2 3/4 x 1 3/8"" Tyvek Shipping Tags Pre-Wired - Case of 1000",labels,Tags,https://packrift.com/products/2-3-4-x-1-3-8-tyvek-shipping-tags-pre-wired-case-of-1000,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g13013-2-3-4-x-1-3-8-tyvek-shipping-tags-pre-wired-case-of-1000/,113.21,400,white,white,,,,case of 1000,b845541e0d5ba1c2
G13021,"3.25"" x 1.625"" Tyvek Shipping Tags, White, 1000/Case - Tear & Moisture-Resistant",labels,Tags,https://packrift.com/products/3-25-x-1-625-tyvek-shipping-tags-white-1000-case-tear-moisture-resistant,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g13021-3-25-x-1-625-tyvek-shipping-tags-white-1000-case-tear-moisture-resistant/,73.95,200,white,white,,,,1000/case,d053ecbcb1a17359
G13033,"3 3/4"" x 1 7/8"" Tyvek Shipping Tags - Pre-Wired, 1000/Case",labels,Tags,https://packrift.com/products/3-3-4-x-1-7-8-tyvek-shipping-tags-pre-wired-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g13033-3-3-4-x-1-7-8-tyvek-shipping-tags-pre-wired-1000-case/,120.61,200,white,white,,,,1000/case,572e484a43186de3
G13041,"4.25"" x 2.13"" Tyvek Shipping Tags - Tear & Moisture Resistant, 1000/Case",labels,Tags,https://packrift.com/products/4-25-x-2-13-tyvek-shipping-tags-tear-moisture-resistant-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g13041-4-25-x-2-13-tyvek-shipping-tags-tear-moisture-resistant-1000-case/,92.84,300,white,white,,,,1000/case,2faa573d50c44bf4
G13053,"4 3/4 x 2 3/8"" Tyvek Pre-Wired Shipping Tags - 1000/Case",labels,Tags,https://packrift.com/products/4-3-4-x-2-3-8-tyvek-pre-wired-shipping-tags-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g13053-4-3-4-x-2-3-8-tyvek-pre-wired-shipping-tags-1000-case/,127.19,400,white,white,,,,1000/case,3f74cf8985d699cc
G13071,"5 3/4 x 2 7/8"" Tyvek White Shipping Tags - Tear & Moisture Resistant, 1000/Case",labels,Tags,https://packrift.com/products/5-3-4-x-2-7-8-tyvek-white-shipping-tags-tear-moisture-resistant-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g13071-5-3-4-x-2-7-8-tyvek-white-shipping-tags-tear-moisture-resistant-1000-case/,130.95,100,white,white,,,,1000/case,859ac5405a411d70
G13073,"5 3/4"" x 2 7/8"" Tyvek Pre-Wired Shipping Tags - 1000/Case",labels,Tags,https://packrift.com/products/5-3-4-x-2-7-8-tyvek-pre-wired-shipping-tags-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g13073-5-3-4-x-2-7-8-tyvek-pre-wired-shipping-tags-1000-case/,154.03,400,white,white,,,,1000/case,81e5603c9f80f3cb
G13083,"6 1/4"" x 3 1/8"" Tyvek Pre-Wired Shipping Tags - 1000/Case",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-tyvek-pre-wired-shipping-tags-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g13083-6-1-4-x-3-1-8-tyvek-pre-wired-shipping-tags-1000-case/,154.4,400,white,white,,,,1000/case,c4336d445e5ebb7a
G14011B,"2 3/4 x 1 3/8"" Yellow Tyvek Shipping Tags - Durable Color-Coded Labels, Case of 100",labels,Tags,https://packrift.com/products/2-3-4-x-1-3-8-yellow-tyvek-shipping-tags-durable-color-coded-labels-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14011b-2-3-4-x-1-3-8-yellow-tyvek-shipping-tags-durable-color-coded-labels-case-of-100/,31.4,100,,yellow,,,,case of 100,86980cac0516661a
G14013B,"2 3/4"" x 1 3/8"" Yellow Tyvek Pre-Wired Shipping Tags - Case of 100",labels,Tags,https://packrift.com/products/2-3-4-x-1-3-8-yellow-tyvek-pre-wired-shipping-tags-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14013b-2-3-4-x-1-3-8-yellow-tyvek-pre-wired-shipping-tags-case-of-100/,34.98,100,,yellow,,,,case of 100,321096a7fd43ddef
G14013E,"2 3/4"" x 1 3/8"" Orange Tyvek Pre-Wired Shipping Tags - Case of 100",labels,Tags,https://packrift.com/products/2-3-4-x-1-3-8-orange-tyvek-pre-wired-shipping-tags-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14013e-2-3-4-x-1-3-8-orange-tyvek-pre-wired-shipping-tags-case-of-100/,34.98,100,,orange,,,,case of 100,9da897be4b61fcc7
G14023A,"3.25x1.625"" Blue Tyvek Pre-Wired Shipping Tags - 100/Case",labels,Tags,https://packrift.com/products/3-25x1-625-blue-tyvek-pre-wired-shipping-tags-100-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14023a-3-25x1-625-blue-tyvek-pre-wired-shipping-tags-100-case/,36.78,100,,blue,,,,100/case,5060e9c4ce1ae3a1
G14023E,"3 1/4"" x 1 5/8"" Orange Tyvek Pre-Wired Shipping Tags - Case of 100",labels,Tags,https://packrift.com/products/3-1-4-x-1-5-8-orange-tyvek-pre-wired-shipping-tags-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14023e-3-1-4-x-1-5-8-orange-tyvek-pre-wired-shipping-tags-case-of-100/,36.78,100,,orange,,,,case of 100,23cfd4d2334b476d
G14033C,"3 3/4"" x 1 7/8"" Green Tyvek Pre-Wired Shipping Tags - 100/Case",labels,Tags,https://packrift.com/products/3-3-4-x-1-7-8-green-tyvek-pre-wired-shipping-tags-100-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14033c-3-3-4-x-1-7-8-green-tyvek-pre-wired-shipping-tags-100-case/,38.57,100,,green,,,,100/case,be61c95438a418f5
G14033D,"3 3/4"" x 1 7/8"" Red Tyvek Pre-Wired Shipping Tags - 100/Case",labels,Tags,https://packrift.com/products/3-3-4-x-1-7-8-red-tyvek-pre-wired-shipping-tags-100-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14033d-3-3-4-x-1-7-8-red-tyvek-pre-wired-shipping-tags-100-case/,38.57,100,,red,,,,100/case,b639e483d5010b42
G14041A,"4.25x2.13"" Blue Tyvek Shipping Tags - Durable Color-Coded Identification, Case of 100",labels,Tags,https://packrift.com/products/4-25x2-13-blue-tyvek-shipping-tags-durable-color-coded-identification-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14041a-4-25x2-13-blue-tyvek-shipping-tags-durable-color-coded-identification-case-of-100/,36.78,100,,blue,,,,case of 100,a3db4844160dd51c
G14041C,"4.25"" x 2.125"" Green Tyvek Shipping Tags - Tear & Moisture Resistant, Case of 100",labels,Tags,https://packrift.com/products/4-25-x-2-125-green-tyvek-shipping-tags-tear-moisture-resistant-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14041c-4-25-x-2-125-green-tyvek-shipping-tags-tear-moisture-resistant-case-of-100/,36.78,100,,green,,,,case of 100,400fad32a71b8d66
G14041D,"4.25"" x 2.13"" Red Tyvek Shipping Tags - Durable Color-Coded Labels, 100/Case",labels,Tags,https://packrift.com/products/4-25-x-2-13-red-tyvek-shipping-tags-durable-color-coded-labels-100-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14041d-4-25-x-2-13-red-tyvek-shipping-tags-durable-color-coded-labels-100-case/,36.78,200,,red,,,,100/case,347a0b304987acca
G14053E,"4 3/4"" x 2 3/8"" Orange Tyvek Pre-Wired Shipping Tags - Case of 100",labels,Tags,https://packrift.com/products/4-3-4-x-2-3-8-orange-tyvek-pre-wired-shipping-tags-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14053e-4-3-4-x-2-3-8-orange-tyvek-pre-wired-shipping-tags-case-of-100/,41.26,100,,orange,,,,case of 100,8e8f3d6481cf88aa
G14063D,"5 1/4 x 2 5/8"" Red Tyvek Pre-Wired Shipping Tags, Case of 100",labels,Tags,https://packrift.com/products/5-1-4-x-2-5-8-red-tyvek-pre-wired-shipping-tags-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14063d-5-1-4-x-2-5-8-red-tyvek-pre-wired-shipping-tags-case-of-100/,44.85,200,,red,,,,case of 100,d6c1368598b907b9
G14071B,"5 3/4"" x 2 7/8"" Yellow Tyvek Shipping Tags, Case of 100",labels,Tags,https://packrift.com/products/5-3-4-x-2-7-8-yellow-tyvek-shipping-tags-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14071b-5-3-4-x-2-7-8-yellow-tyvek-shipping-tags-case-of-100/,48.44,100,,yellow,,,,case of 100,0baa2874a426b4a2
G14081A,"6 1/4 x 3 1/8"" Blue Tyvek Shipping Tags - Tear & Moisture Resistant, Case of 100",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-blue-tyvek-shipping-tags-tear-moisture-resistant-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14081a-6-1-4-x-3-1-8-blue-tyvek-shipping-tags-tear-moisture-resistant-case-of-100/,51.13,100,,blue,,,,case of 100,e7df90b0e9513cdd
G14081B,"6.25"" x 3.13"" Yellow Tyvek Shipping Tags - Tear & Chemical Resistant, Case of 100",labels,Tags,https://packrift.com/products/6-25-x-3-13-yellow-tyvek-shipping-tags-tear-chemical-resistant-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14081b-6-25-x-3-13-yellow-tyvek-shipping-tags-tear-chemical-resistant-case-of-100/,51.13,100,,yellow,,,,case of 100,9a7d92719a04600f
G14081E,"6 1/4 x 3 1/8"" Orange Tyvek Shipping Tags - Durable Color-Coded Case of 100",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-orange-tyvek-shipping-tags-durable-color-coded-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14081e-6-1-4-x-3-1-8-orange-tyvek-shipping-tags-durable-color-coded-case-of-100/,51.13,100,,orange,,,,case of 100,e0457a722316ab8f
G14083A,"6 1/4"" x 3 1/8"" Blue Tyvek Pre-Wired Shipping Tags - Case of 100",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-blue-tyvek-pre-wired-shipping-tags-case-of-100,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g14083a-6-1-4-x-3-1-8-blue-tyvek-pre-wired-shipping-tags-case-of-100/,54.72,100,,blue,,,,case of 100,efe552861ed79a8e
G15021,6 1/4 x 3 1/8 Carbonless Inventory Tags 2-Part #8 - Case of 500,labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-carbonless-inventory-tags-2-part-8-case-of-500,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g15021-6-1-4-x-3-1-8-carbonless-inventory-tags-2-part-8-case-of-500/,58.19,300,,,,,,case of 500,ef582d1fcede4a00
G15071,6 1/4 x 3 1/8 Inventory Tags 2-Part Carbonless #8 - 500/Case,labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-inventory-tags-2-part-carbonless-8-500-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g15071-6-1-4-x-3-1-8-inventory-tags-2-part-carbonless-8-500-case/,58.19,300,,,,,,500/case,cb0638f2c5a548b3
G15083,"6 1/4 x 3 1/8"" #8 Carbonless Inventory Tags - Pre-Wired, Case of 500",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-8-carbonless-inventory-tags-pre-wired-case-of-500,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g15083-6-1-4-x-3-1-8-8-carbonless-inventory-tags-pre-wired-case-of-500/,70.59,100,,,,,,case of 500,62cfc532c5ca95f1
G15141,"6 1/4 x 3 1/8"" Carbonless Inventory Tags #8 - 500/Case",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-carbonless-inventory-tags-8-500-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g15141-6-1-4-x-3-1-8-carbonless-inventory-tags-8-500-case/,58.19,100,,,,,,500/case,2126722a5d77fa5c
G15143,"6.25x3.13"" 2-Part Carbonless Inventory Tags #8 Pre-Wired - 500/Case",labels,Tags,https://packrift.com/products/6-25x3-13-2-part-carbonless-inventory-tags-8-pre-wired-500-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g15143-6-25x3-13-2-part-carbonless-inventory-tags-8-pre-wired-500-case/,81.18,100,,,,,,500/case,c5f8629a390b1d6c
G15151,"6 1/4 x 3 1/8"" #8 Carbonless Inventory Tags 2-Part, 500/Case",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-8-carbonless-inventory-tags-2-part-500-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g15151-6-1-4-x-3-1-8-8-carbonless-inventory-tags-2-part-500-case/,58.19,100,,,,,,500/case,fdf01090a9c20c8b
G15203,"6 1/4 x 3 1/8"" 2-Part Carbonless Inventory Tags #8 Pre-Wired - Case of 500",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-2-part-carbonless-inventory-tags-8-pre-wired-case-of-500,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g15203-6-1-4-x-3-1-8-2-part-carbonless-inventory-tags-8-pre-wired-case-of-500/,81.18,100,,,,,,case of 500,49da15539468ccb9
G16033,"6 1/4 x 3 1/8"" 3-Part Carbonless Inventory Tags #8 - 1000/Case",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-3-part-carbonless-inventory-tags-8-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g16033-6-1-4-x-3-1-8-3-part-carbonless-inventory-tags-8-1000-case/,93.63,100,,,,,,1000/case,17d22493a8828b30
G16161,"6 1/4 x 3 1/8"" 3-Part Carbonless Inventory Tags #8 - 500/Case",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-3-part-carbonless-inventory-tags-8-500-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g16161-6-1-4-x-3-1-8-3-part-carbonless-inventory-tags-8-500-case/,79.35,100,,,,,,500/case,db2fea1475dda009
G16173,"6 1/4 x 3 1/8"" 3-Part Carbonless Inventory Tags #8 - Pre-Wired, Case of 500",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-3-part-carbonless-inventory-tags-8-pre-wired-case-of-500,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g16173-6-1-4-x-3-1-8-3-part-carbonless-inventory-tags-8-pre-wired-case-of-500/,81.42,100,,,,,,case of 500,4498eb58ac0fdafc
G17033,"6 1/4"" x 3 1/8"" 2-Part Carbon Inventory Tags, Pre-Wired, Case of 500",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-2-part-carbon-inventory-tags-pre-wired-case-of-500,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g17033-6-1-4-x-3-1-8-2-part-carbon-inventory-tags-pre-wired-case-of-500/,116.46,100,,,,,,case of 500,226b2a159c62529b
G18013,"6 1/4 x 3 1/8"" Pre-Wired Inventory Tags #8 - 10pt Cardstock, 1000/Case",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-pre-wired-inventory-tags-8-10pt-cardstock-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g18013-6-1-4-x-3-1-8-pre-wired-inventory-tags-8-10pt-cardstock-1000-case/,98.73,100,,,,,,1000/case,5c1afb851bebefd3
G18023,"6 1/4 x 3 1/8"" Pre-Wired Inventory Tags - 10pt Stock, Case of 1000",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-pre-wired-inventory-tags-10pt-stock-case-of-1000,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g18023-6-1-4-x-3-1-8-pre-wired-inventory-tags-10pt-stock-case-of-1000/,98.73,100,,,,,,case of 1000,987bf7b8481423e2
G18041,"6 1/4"" x 3 1/8"" Inventory Tags, 10pt Cardstock, 1000/Case - Durable Stub Style",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-inventory-tags-10pt-cardstock-1000-case-durable-stub-style,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g18041-6-1-4-x-3-1-8-inventory-tags-10pt-cardstock-1000-case-durable-stub-style/,67.48,100,,,,,,1000/case,1f1f89e5416f63f9
G18051,"6 1/4 x 3 1/8 Inventory Tags 1-Part Stub - 10pt Stock, 1000/Case",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-inventory-tags-1-part-stub-10pt-stock-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g18051-6-1-4-x-3-1-8-inventory-tags-1-part-stub-10pt-stock-1000-case/,67.48,100,,,,,,1000/case,5c5a043f11ba4044
G18071,"6.25x3.13"" Manila Inventory Tags Stub Style #8 - 1000/Case",labels,Tags,https://packrift.com/products/6-25x3-13-manila-inventory-tags-stub-style-8-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g18071-6-25x3-13-manila-inventory-tags-stub-style-8-1000-case/,67.48,100,,,,,,1000/case,83f8bd8e387e4ada
G18083,"6 1/4 x 3 1/8"" Inventory Tags 1-Part Stub Style #8 Pre-Wired - Case of 1000",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-inventory-tags-1-part-stub-style-8-pre-wired-case-of-1000,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g18083-6-1-4-x-3-1-8-inventory-tags-1-part-stub-style-8-pre-wired-case-of-1000/,98.73,100,,,,,,case of 1000,e2b9c98081c3fcb8
G19061,"6 1/4 x 3 1/8"" 2-Part Carbonless Inventory Tags - Stub Style #8, Case of 500",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-2-part-carbonless-inventory-tags-stub-style-8-case-of-500,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g19061-6-1-4-x-3-1-8-2-part-carbonless-inventory-tags-stub-style-8-case-of-500/,60.31,300,,,,,,case of 500,6f1a1f290c753c32
G19071,"6 1/4 x 3 1/8"" 2-Part Carbonless Inventory Tags, 500/Case",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-2-part-carbonless-inventory-tags-500-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g19071-6-1-4-x-3-1-8-2-part-carbonless-inventory-tags-500-case/,60.31,100,,,,,,500/case,ec9658eaa6801649
G20003,"4 3/4"" x 2 3/8"" 13 Pt. Assorted Color Shipping Tags - 1000/Case",labels,Tags,https://packrift.com/products/4-3-4-x-2-3-8-13-pt-assorted-color-shipping-tags-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g20003-4-3-4-x-2-3-8-13-pt-assorted-color-shipping-tags-1000-case/,76.52,500,,,,,,1000/case,07491403dd7ab2a2
G20013,"4 3/4 x 2 3/8"" Blue Inspection Tags - 13pt Cardstock Pre-Wired, Case/1000",labels,Tags,https://packrift.com/products/4-3-4-x-2-3-8-blue-inspection-tags-13pt-cardstock-pre-wired-case-1000,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g20013-4-3-4-x-2-3-8-blue-inspection-tags-13pt-cardstock-pre-wired-case-1000/,91.49,100,,blue,,,,,8c731f1038b5b135
G20022,"4 3/4"" x 2 3/8"" Green Inspection Tags 13pt Cardstock Pre-Strung 1000/Case",labels,Tags,https://packrift.com/products/4-3-4-x-2-3-8-green-inspection-tags-13pt-cardstock-pre-strung-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g20022-4-3-4-x-2-3-8-green-inspection-tags-13pt-cardstock-pre-strung-1000-case/,76.37,100,,green,,,,1000/case,3eed73db46096317
G20033,"4 3/4 x 2 3/8"" Red Rejected Inspection Tags - 13pt Cardstock Pre-Wired, 1000/Case",labels,Tags,https://packrift.com/products/4-3-4-x-2-3-8-red-rejected-inspection-tags-13pt-cardstock-pre-wired-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g20033-4-3-4-x-2-3-8-red-rejected-inspection-tags-13pt-cardstock-pre-wired-1000-case/,91.49,500,,red,,,,1000/case,472654fce3eaf04f
G21001,"6 1/4 x 3 1/8"" Assorted Color 13 Pt. Shipping Tags - 1000/Case",labels,Tags,https://packrift.com/products/6-1-4-x-3-1-8-assorted-color-13-pt-shipping-tags-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g21001-6-1-4-x-3-1-8-assorted-color-13-pt-shipping-tags-1000-case/,74.06,100,,,,,,1000/case,f5f601f342a9f9f5
G21011,"4 3/4 x 2 3/8"" Blue Cardstock Inspection Tags - Pre-Numbered 000-499, Case of 500",labels,Tags,https://packrift.com/products/4-3-4-x-2-3-8-blue-cardstock-inspection-tags-pre-numbered-000-499-case-of-500,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g21011-4-3-4-x-2-3-8-blue-cardstock-inspection-tags-pre-numbered-000-499-case-of-500/,96.44,100,,blue,,,,case of 500,9f0f9d6ad7fe59f3
G21013,"4 3/4 x 2 3/8"" Pre-Numbered Inspection Tags - 13pt Cardstock, 500/Case",labels,Tags,https://packrift.com/products/4-3-4-x-2-3-8-pre-numbered-inspection-tags-13pt-cardstock-500-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g21013-4-3-4-x-2-3-8-pre-numbered-inspection-tags-13pt-cardstock-500-case/,110.08,100,,blue,,,,500/case,220eb6315e150166
G21021,"4 3/4"" x 2 3/8"" Red Rejection Inspection Tags, 13pt Cardstock, 500/Case",labels,Tags,https://packrift.com/products/4-3-4-x-2-3-8-red-rejection-inspection-tags-13pt-cardstock-500-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g21021-4-3-4-x-2-3-8-red-rejection-inspection-tags-13pt-cardstock-500-case/,96.44,100,,red,,,,500/case,54372fdd568b2fce
G2501,"12"" Cotton Tag String - Pre-Cut Shipping Labels, Case of 1000",labels,Tags,https://packrift.com/products/12-cotton-tag-string-pre-cut-shipping-labels-case-of-1000,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g2501-12-cotton-tag-string-pre-cut-shipping-labels-case-of-1000/,16.82,500,,,,,,case of 1000,9cfb39dc4c743351
G2525,"4 3/4 x 2 3/8"" Red Sold Tags, 10pt Cardstock, Case of 1000",labels,Tags,https://packrift.com/products/4-3-4-x-2-3-8-red-sold-tags-10pt-cardstock-case-of-1000,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g2525-4-3-4-x-2-3-8-red-sold-tags-10pt-cardstock-case-of-1000/,44.09,200,,red,,,,case of 1000,dd27392f655f47bf
G26001,"3/8 x 13/16"" White Merchandise Tags - Pre-Strung Cotton, Case of 1000",labels,Tags,https://packrift.com/products/3-8-x-13-16-white-merchandise-tags-pre-strung-cotton-case-of-1000,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g26001-3-8-x-13-16-white-merchandise-tags-pre-strung-cotton-case-of-1000/,17.66,200,white,white,,,,case of 1000,33eb2eeb88ce53d3
G26002,"3/8 x 13/16"" White Pre-Strung Merchandise Tags - 10pt Paper, 1000/Case",labels,Tags,https://packrift.com/products/3-8-x-13-16-white-pre-strung-merchandise-tags-10pt-paper-1000-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/g26002-3-8-x-13-16-white-pre-strung-merchandise-tags-10pt-paper-1000-case/,17.66,200,paper|white,white,,,,1000/case,9d3b56227d867916
